FIPS ,Unnamed: 0,Sort ,State,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover,no_mask,max_risk,no_mask_100
53033,2970,2971,WA,King,Seattle,1931249,5479.2919999999995,2115.5660000000003,495.471,191.303,5974.763000000001,2306.869,47.493553999999996,-121.832375,King<br>Estimated Maximum of 221 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.016,221,2
53035,2971,2972,WA,Kitsap,Port Orchard,251133,1022.893,394.941,442.830,170.978,1465.723,565.919,47.639687,-122.64963600000002,Kitsap<br>Estimated Maximum of 11 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.024,11,2
53037,2972,2973,WA,Kittitas,Ellensburg,40915,5949.904,2297.271,92.370,35.664,6042.274,2332.935,47.124444,-120.67671399999999,Kittitas<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.032,4,3
53039,2973,2974,WA,Klickitat,Goldendale,20318,4846.679,1871.3129999999999,85.063,32.843,4931.7429999999995,1904.156,45.869509,-120.78011699999999,Klickitat<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.038,0,4
53041,2974,2975,WA,Lewis,Chehalis,75455,6223.229,2402.802,86.637,33.451,6309.866,2436.2529999999997,46.580071000000004,-122.377444,Lewis<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.033,4,3
53043,2975,2976,WA,Lincoln,Davenport,10570,5984.151999999999,2310.494,74.744,28.859,6058.896,2339.353,47.582718,-118.41766799999999,Lincoln<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.017,0,2
53045,2976,2977,WA,Mason,Shelton,60699,2484.879,959.4169999999999,237.246,91.601,2722.125,1051.018,47.354126,-123.17385,Mason<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.011000000000000001,4,1
53047,2977,2978,WA,Okanogan,Okanogan,41120,13643.999,5267.978,121.250,46.815,13765.249,5314.793000000001,48.550971000000004,-119.69103500000001,Okanogan<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,1,4
53049,2978,2979,WA,Pacific,South Bend,20920,2415.572,932.658,752.977,290.726,3168.55,1223.384,46.556587,-123.78241899999999,Pacific<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,0,8
53051,2979,2980,WA,Pend Oreille,Newport,13001,3625.955,1399.989,65.405,25.253,3691.361,1425.2420000000002,48.543877,-117.232183,Pend Oreille<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027000000000000003,0,3
53053,2980,2981,WA,Pierce,Tacoma,795225,4324.005,1669.5079999999998,354.658,136.934,4678.663,1806.442,47.040715999999996,-122.144709,Pierce<br>Estimated Maximum of 18 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027999999999999997,18,3
53055,2981,2982,WA,San Juan,Friday Harbor,15769,450.43699999999995,173.915,"1,158.110",447.149,1608.547,621.064,48.508862,-123.10061599999999,San Juan<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.015,0,2
53057,2982,2983,WA,Skagit,Mount Vernon,116901,4483.795,1731.203,489.330,188.931,4973.125,1920.134,48.493066,-121.816278,Skagit<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.035,7,4
53059,2983,2984,WA,Skamania,Stevenson,11066,4288.183,1655.6770000000001,72.853,28.129,4361.036,1683.806,46.024782,-121.953227,Skamania<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.019,0,2
53061,2984,2985,WA,Snohomish,Everett,713335,5406.013000000001,2087.2729999999997,282.371,109.024,5688.385,2196.297,48.054913,-121.76641200000002,Snohomish<br>Estimated Maximum of 54 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.017,54,2
53063,2985,2986,WA,Spokane,Spokane,471221,4568.1990000000005,1763.7910000000002,43.803,16.912,4612.001,1780.703,47.620379,-117.40439199999999,Spokane<br>Estimated Maximum of 60 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.033,60,3
53065,2986,2987,WA,Stevens,Colville,43531,6417.380999999999,2477.765,163.131,62.985,6580.512,2540.75,48.390648,-117.854897,Stevens<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.05,1,5
53067,2987,2988,WA,Thurston,Olympia,252264,1869.872,721.961,133.492,51.541,2003.3629999999998,773.502,46.932598,-122.82944099999999,Thurston<br>Estimated Maximum of 20 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.022000000000000002,20,2
53069,2988,2989,WA,Wahkiakum,Cathlamet,3978,682.1389999999999,263.375,61.658,23.806,743.797,287.181,46.294638,-123.424458,Wahkiakum<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.045,0,4
53071,2989,2990,WA,Walla Walla,Walla Walla,58781,3289.619,1270.129,74.828,28.891,3364.447,1299.02,46.254606,-118.480374,Walla Walla<br>Estimated Maximum of 16 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.083,16,8
53073,2990,2991,WA,Whatcom,Bellingham,201140,5456.734,2106.857,"1,027.224",396.614,6483.9580000000005,2503.471,48.842653000000006,-121.83643300000001,Whatcom<br>Estimated Maximum of 11 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,11,4
53075,2991,2992,WA,Whitman,Colfax,44776,5592.016,2159.09,47.940,18.510,5639.956,2177.6,46.903321999999996,-117.522962,Whitman<br>Estimated Maximum of 26 People can get Infected 29th August<br><br>Every 100 People 0 person does not use Mask,0.002,26,0
53077,2992,2993,WA,Yakima,Yakima,243231,11125.023000000001,4295.396,41.131,15.881,11166.155,4311.277,46.456558,-120.740145,Yakima<br>Estimated Maximum of 41 People can get Infected 29th August<br><br>Every 100 People 1 person does not use Mask,0.012,41,1
54001,2993,2994,WV,Barbour,Philippi,16589,883.3389999999999,341.059,4.639,1.791,887.9780000000001,342.85,39.139753999999996,-79.996914,Barbour<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.092,0,9
54003,2994,2995,WV,Berkeley,Martinsburg,104169,831.7539999999999,321.142,1.074,0.415,832.829,321.557,39.457854,-78.032338,Berkeley<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.065,10,6
54005,2995,2996,WV,Boone,Madison,24629,1298.991,501.543,4.282,1.653,1303.2730000000001,503.19599999999997,38.022838,-81.713314,Boone<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.09699999999999999,2,10
54007,2996,2997,WV,Braxton,Sutton,14523,1322.997,510.81199999999995,14.144,5.461,1337.141,516.273,38.699302,-80.731649,Braxton<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.102,0,10
54009,2997,2998,WV,Brooke,Wellsburg,24069,231.03900000000002,89.205,8.721,3.367,239.75900000000001,92.572,40.272645000000004,-80.578691,Brooke<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.067,1,7
54011,2998,2999,WV,Cabell,Huntington,96319,727.832,281.018,18.128,6.999,745.96,288.017,38.419579999999996,-82.243392,Cabell<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.092,8,9
54013,2999,3000,WV,Calhoun,Grantsville,7627,723.252,279.249,3.705,1.430,726.957,280.67900000000003,38.844159000000005,-81.115478,Calhoun<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.085,1,8
54015,3000,3001,WV,Clay,Clay,9386,885.5219999999999,341.902,4.957,1.914,890.48,343.816,38.459826,-81.081866,Clay<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.098,1,10
54017,3001,3002,WV,Doddridge,West Union,8202,828.071,319.72,1.958,0.756,830.029,320.476,39.263482,-80.70114699999999,Doddridge<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 19 person does not use Mask,0.187,0,19
54019,3002,3003,WV,Fayette,Fayetteville,46039,1713.406,661.55,17.607,6.798,1731.013,668.3480000000001,38.030933000000005,-81.086051,Fayette<br>Estimated Maximum of 24 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.14,24,14
54021,3003,3004,WV,Gilmer,Glenville,8693,876.7180000000001,338.50300000000004,4.083,1.576,880.8,340.079,38.915865000000004,-80.849409,Gilmer<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.141,0,14
54023,3004,3005,WV,Grant,Petersburg,11937,1236.391,477.37300000000005,7.545,2.913,1243.937,480.286,39.105988,-79.195064,Grant<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.1,1,10
54025,3005,3006,WV,Greenbrier,Lewisburg,35480,2640.671,1019.569,12.797,4.941,2653.468,1024.51,37.924418,-80.45059,Greenbrier<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07,5,7
54027,3006,3007,WV,Hampshire,Romney,23964,1658.237,640.249,11.344,4.380,1669.58,644.629,39.31214,-78.61198900000001,Hampshire<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.021,0,2
54029,3007,3008,WV,Hancock,New Cumberland,30676,213.957,82.609,13.879,5.359,227.83700000000002,87.96799999999999,40.516931,-80.57005699999999,Hancock<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07200000000000001,0,7
54031,3008,3009,WV,Hardy,Moorefield,14025,1508.182,582.312,5.625,2.172,1513.807,584.484,39.010818,-78.843641,Hardy<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.039,1,4
54033,3009,3010,WV,Harrison,Clarksburg,69099,1077.455,416.00800000000004,1.320,0.510,1078.775,416.51800000000003,39.279199,-80.386487,Harrison<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 13 person does not use Mask,0.132,2,13
54035,3010,3011,WV,Jackson,Ripley,29211,1202.655,464.348,18.859,7.281,1221.514,471.629,38.834234,-81.677717,Jackson<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.111,2,11
54037,3011,3012,WV,Jefferson,Charles Town,53498,542.951,209.635,5.275,2.037,548.226,211.672,39.307399,-77.86322,Jefferson<br>Estimated Maximum of 13 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.040999999999999995,13,4
54039,3012,3013,WV,Kanawha,Charleston,193063,2335.1,901.587,24.173,9.333,2359.2729999999997,910.92,38.328061,-81.523522,Kanawha<br>Estimated Maximum of 53 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.145,53,14
54041,3013,3014,WV,Lewis,Weston,16372,996.875,384.895,12.306,4.751,1009.18,389.64599999999996,38.988844,-80.495518,Lewis<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.161,0,16
54043,3014,3015,WV,Lincoln,Hamlin,21720,1131.925,437.039,4.024,1.554,1135.9489999999998,438.593,38.171651000000004,-82.077547,Lincoln<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.091,1,9
54045,3015,3016,WV,Logan,Logan,36743,1175.174,453.73699999999997,4.866,1.879,1180.04,455.616,37.830591,-81.940853,Logan<br>Estimated Maximum of 20 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,20,8
54047,3016,3017,WV,McDowell,Fairmont,22113,1381.6429999999998,533.456,3.737,1.443,1385.38,534.899,37.382663,-81.65820500000001,McDowell<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07,1,7
54049,3017,3018,WV,Marion,Moundsville,56418,799.6210000000001,308.735,7.208,2.783,806.829,311.518,39.505839,-80.243402,Marion<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.069,4,7
54051,3018,3019,WV,Marshall,Point Pleasant,33107,791.063,305.431,17.412,6.723,808.475,312.154,39.854717,-80.671378,Marshall<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.075,0,8
54053,3019,3020,WV,Mason,Welch,27324,1115.633,430.74800000000005,36.175,13.967,1151.808,444.715,38.759288,-82.024172,Mason<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.081,10,8
54055,3020,3021,WV,Mercer,Princeton,62264,1085.187,418.99300000000005,4.482,1.731,1089.6689999999999,420.724,37.403448,-81.10645600000001,Mercer<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.076,4,8
54057,3021,3022,WV,Mineral,Keyser,28212,849.075,327.83,3.595,1.388,852.67,329.218,39.405626,-78.956581,Mineral<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.033,5,3
54059,3022,3023,WV,Mingo,Williamson,26839,1095.846,423.10900000000004,2.224,0.859,1098.07,423.968,37.721151,-82.15899300000001,Mingo<br>Estimated Maximum of 6 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.084,6,8
54061,3023,3024,WV,Monongalia,Morgantown,96189,932.557,360.06199999999995,15.068,5.818,947.625,365.88,39.633645,-80.059074,Monongalia<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.046,10,5
54063,3024,3025,WV,Monroe,Union,13502,1224.422,472.75199999999995,2.299,0.888,1226.721,473.64,37.550353,-80.547891,Monroe<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.048,1,5
54065,3025,3026,WV,Morgan,Bath,17541,593.295,229.07299999999998,1.402,0.541,594.697,229.614,39.554835,-78.25731400000001,Morgan<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.025,0,2
54067,3026,3027,WV,Nicholas,Summersville,26233,1675.266,646.8240000000001,19.639,7.583,1694.905,654.4069999999999,38.291416,-80.797516,Nicholas<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.06,0,6
54069,3027,3028,WV,Ohio,Wheeling,44443,274.073,105.82,8.298,3.204,282.371,109.024,40.098932,-80.620728,Ohio<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.10800000000000001,1,11
54071,3028,3029,WV,Pendleton,Franklin,7695,1802.76,696.049,5.437,2.099,1808.1970000000001,698.148,38.686836,-79.33370699999999,Pendleton<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.06,0,6
54073,3029,3030,WV,Pleasants,St. Marys,7605,336.966,130.10299999999998,11.509,4.444,348.476,134.547,39.368133,-81.161172,Pleasants<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.08800000000000001,0,9
54075,3030,3031,WV,Pocahontas,Marlinton,8719,2435.324,940.284,3.978,1.536,2439.302,941.82,38.332513,-80.01209200000001,Pocahontas<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.075,0,8
54077,3031,3032,WV,Preston,Kingwood,33520,1680.396,648.805,6.692,2.584,1687.088,651.389,39.46903,-79.668865,Preston<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.057,2,6
54079,3032,3033,WV,Putnam,Winfield,55486,895.279,345.66900000000004,12.250,4.730,907.529,350.399,38.510513,-81.906109,Putnam<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.087,10,9
54081,3033,3034,WV,Raleigh,Beckley,78859,1567.851,605.351,10.350,3.996,1578.201,609.347,37.76247,-81.26467099999999,Raleigh<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.087,10,9
54083,3034,3035,WV,Randolph,Elkins,29405,2692.761,1039.681,0.688,0.265,2693.449,1039.9460000000001,38.781087,-79.867783,Randolph<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.098,0,10
54085,3035,3036,WV,Ritchie,Harrisville,10449,1170.65,451.991,4.423,1.708,1175.073,453.699,39.177112,-81.066317,Ritchie<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.141,2,14
54087,3036,3037,WV,Roane,Spencer,14926,1252.422,483.56300000000005,0.405,0.156,1252.826,483.719,38.743033000000004,-81.354502,Roane<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.08199999999999999,2,8
54089,3037,3038,WV,Summers,Hinton,13927,933.587,360.46,18.821,7.267,952.408,367.727,37.656003000000005,-80.85631500000001,Summers<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.053,1,5
54091,3038,3039,WV,Taylor,Grafton,16895,447.475,172.771,7.533,2.908,455.00800000000004,175.679,39.329072,-80.045629,Taylor<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.07200000000000001,1,7
54093,3039,3040,WV,Tucker,Parsons,7141,1085.004,418.92199999999997,5.529,2.135,1090.5330000000001,421.05699999999996,39.111175,-79.55996800000001,Tucker<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.10800000000000001,0,11
54095,3040,3041,WV,Tyler,Middlebourne,9208,663.797,256.29400000000004,11.403,4.403,675.2,260.697,39.465981,-80.87949300000001,Tyler<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.083,0,8
54097,3041,3042,WV,Upshur,Buckhannon,24254,918.507,354.63800000000003,0.303,0.117,918.81,354.755,38.902537,-80.231335,Upshur<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 13 person does not use Mask,0.131,0,13
54099,3042,3043,WV,Wayne,Wayne,42481,1310.486,505.981,15.879,6.131,1326.365,512.112,38.145531,-82.419698,Wayne<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.111,5,11
54101,3043,3044,WV,Webster,Addison,9154,1433.476,553.4680000000001,7.150,2.760,1440.626,556.2280000000001,38.492985,-80.430262,Webster<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.065,0,6
54103,3044,3045,WV,Wetzel,New Martinsville,16583,927.378,358.06300000000005,8.461,3.267,935.8389999999999,361.33,39.596574,-80.634394,Wetzel<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.051,0,5
54105,3045,3046,WV,Wirt,Elizabeth,5717,602.195,232.50900000000001,5.846,2.257,608.0409999999999,234.766,39.020034,-81.382975,Wirt<br>Estimated Maximum of 2 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.11199999999999999,2,11
54107,3046,3047,WV,Wood,Parkersburg,86956,948.6080000000001,366.26,27.213,10.507,975.821,376.767,39.211679,-81.515928,Wood<br>Estimated Maximum of 8 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.094,8,9
54109,3047,3048,WV,Wyoming,Pineville,23796,1293.578,499.45300000000003,6.127,2.366,1299.704,501.819,37.603716999999996,-81.548884,Wyoming<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.073,4,7
55001,3048,3049,WI,Adams,Friendship,20875,1672.214,645.646,111.126,42.906,1783.34,688.552,43.973763,-89.767223,Adams<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.163,4,16
55003,3049,3050,WI,Ashland,Ashland,16157,2706.6279999999997,1045.035,"3,230.608","1,247.345",5937.236,2292.38,46.546291,-90.665154,Ashland<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.078,0,8
55005,3050,3051,WI,Barron,Barron,45870,2234.411,862.711,70.066,27.053,2304.4770000000003,889.7639999999999,45.437191999999996,-91.852892,Barron<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 14 person does not use Mask,0.138,5,14
55007,3051,3052,WI,Bayfield,Washburn,15014,3827.647,1477.8629999999998,"1,460.263",563.811,5287.91,2041.674,46.634199,-91.17728199999999,Bayfield<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.067,1,7
55009,3052,3053,WI,Brown,Green Bay,248007,1371.9379999999999,529.7080000000001,222.741,86.001,1594.6789999999999,615.7090000000001,44.473960999999996,-87.995926,Brown<br>Estimated Maximum of 82 People can get Infected 29th August<br><br>Every 100 People 7 person does not use Mask,0.069,82,7
55011,3053,3054,WI,Buffalo,Alma,13587,1739.527,671.635,98.314,37.959,1837.8410000000001,709.5939999999999,44.389759000000005,-91.758714,Buffalo<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.039,0,4
55013,3054,3055,WI,Burnett,Siren,15457,2128.575,821.8480000000001,151.213,58.384,2279.788,880.232,45.865255,-92.36797800000001,Burnett<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.09699999999999999,1,10
55015,3055,3056,WI,Calumet,Chilton,48971,824.227,318.236,204.196,78.841,1028.424,397.077,44.07841,-88.212132,Calumet<br>Estimated Maximum of 13 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.064,13,6
55017,3056,3057,WI,Chippewa,Chippewa Falls,62415,2611.673,1008.373,85.235,32.909,2696.908,1041.282,45.069092,-91.283505,Chippewa<br>Estimated Maximum of 10 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.059000000000000004,10,6
55019,3057,3058,WI,Clark,Neillsville,34690,3133.407,1209.815,23.236,8.971,3156.643,1218.786,44.733596,-90.610201,Clark<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 16 person does not use Mask,0.162,0,16
55021,3058,3059,WI,Columbia,Portage,56833,1982.711,765.529,78.846,30.443,2061.5570000000002,795.972,43.471882,-89.330472,Columbia<br>Estimated Maximum of 5 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.035,5,4
55023,3059,3060,WI,Crawford,Prairie du Chien,16644,1478.0020000000002,570.66,73.945,28.550,1551.9470000000001,599.21,43.24991,-90.95123000000001,Crawford<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 20 person does not use Mask,0.20199999999999999,0,20
55025,3060,3061,WI,Dane,Madison,488073,3100.836,1197.239,106.205,41.006,3207.0409999999997,1238.245,43.067468,-89.417852,Dane<br>Estimated Maximum of 43 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.017,43,2
55027,3061,3062,WI,Dodge,Juneau,88759,2267.8579999999997,875.625,81.402,31.429,2349.26,907.054,43.422706,-88.704379,Dodge<br>Estimated Maximum of 31 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.11,31,11
55029,3062,3063,WI,Door,Sturgeon Bay,27785,1248.316,481.978,"4,890.602","1,888.272",6138.918000000001,2370.25,45.067808,-87.087936,Door<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 2 person does not use Mask,0.021,0,2
55031,3063,3064,WI,Douglas,Superior,44159,3377.698,1304.136,454.647,175.540,3832.345,1479.6760000000002,46.463316,-91.89258000000001,Douglas<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.044000000000000004,0,4
55033,3064,3065,WI,Dunn,Menomonie,43857,2201.762,850.105,35.639,13.760,2237.401,863.865,44.947741,-91.89771999999999,Dunn<br>Estimated Maximum of 7 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.062,7,6
55035,3065,3066,WI,Eau Claire,Eau Claire,98736,1652.369,637.9830000000001,18.812,7.263,1671.181,645.246,44.726355,-91.28641400000001,Eau Claire<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.042,14,4
55037,3066,3067,WI,Florence,Florence,4423,1264.42,488.195,24.160,9.328,1288.58,497.523,45.849646,-88.400322,Florence<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 5 person does not use Mask,0.053,0,5
55039,3067,3068,WI,Fond du Lac,Fond du Lac,101633,1863.6329999999998,719.553,119.883,46.287,1983.516,765.84,43.754721999999994,-88.493284,Fond du Lac<br>Estimated Maximum of 20 People can get Infected 29th August<br><br>Every 100 People 12 person does not use Mask,0.121,20,12
55041,3068,3069,WI,Forest,Crandon,9304,2626.421,1014.067,83.551,32.259,2709.973,1046.326,45.666882,-88.773225,Forest<br>Estimated Maximum of 4 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.085,4,8
55043,3069,3070,WI,Grant,Lancaster,51208,2970.325,1146.849,94.521,36.495,3064.8459999999995,1183.344,42.870062,-90.695368,Grant<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 10 person does not use Mask,0.10300000000000001,1,10
55045,3070,3071,WI,Green,Monroe,36842,1512.441,583.957,1.316,0.508,1513.757,584.465,42.677728,-89.605639,Green<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.092,1,9
55047,3071,3072,WI,Green Lake,Green Lake,19051,905.038,349.43699999999995,79.930,30.861,984.967,380.298,43.76141,-88.987228,Green Lake<br>Estimated Maximum of 0 People can get Infected 29th August<br><br>Every 100 People 9 person does not use Mask,0.092,0,9
55049,3072,3073,WI,Iowa,Dodgeville,23687,1975.0729999999999,762.58,13.869,5.355,1988.942,767.935,43.001021,-90.13369200000001,Iowa<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 6 person does not use Mask,0.065,1,6
55051,3073,3074,WI,Iron,Hurley,5916,1963.661,758.174,416.963,160.990,2380.624,919.164,46.32655,-90.261299,Iron<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 4 person does not use Mask,0.04,1,4
55053,3074,3075,WI,Jackson,Black River Falls,20449,2558.1820000000002,987.72,32.521,12.556,2590.703,1000.2760000000001,44.324895,-90.80654100000001,Jackson<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 3 person does not use Mask,0.027000000000000003,1,3
55055,3075,3076,WI,Jefferson,Jefferson,83686,1441.26,556.474,68.020,26.263,1509.28,582.737,43.013807,-88.773986,Jefferson<br>Estimated Maximum of 26 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.114,26,11
55057,3076,3077,WI,Juneau,Mauston,26664,1986.3270000000002,766.925,96.096,37.103,2082.423,804.028,43.932836,-90.113984,Juneau<br>Estimated Maximum of 1 People can get Infected 29th August<br><br>Every 100 People 11 person does not use Mask,0.113,1,11
55059,3077,3078,WI,Kenosha,Kenosha,166426,704.452,271.99,"1,248.438",482.025,1952.89,754.015,42.579703,-87.424898,Kenosha<br>Estimated Maximum of 14 People can get Infected 29th August<br><br>Every 100 People 8 person does not use Mask,0.077,14,8
